imdbID,Title,Year,Genre,Director,Language,Country,Poster,imdbRating,BoxOffice
tt0482572,Pride and Glory,2008,"Crime, Drama, Thriller",Gavin O'Connor,"English, Spanish","United States, Germany",https://m.media-amazon.com/images/M/MV5BMTI2Mjg1MDk3OV5BMl5BanBnXkFtZTcwMjU4MTM5MQ@@._V1_SX300.jpg,6.6,"$15,740,721"
tt0482599,Shutter,2008,"Horror, Mystery, Thriller",Masayuki Ochiai,"English, Japanese","United States, Japan, Thailand",https://m.media-amazon.com/images/M/MV5BMTU1NDAwMDMyNl5BMl5BanBnXkFtZTcwNzU3NTg1MQ@@._V1_SX300.jpg,5.2,"$25,928,550"
tt0482603,Space Chimps,2008,"Animation, Adventure, Comedy",Kirk DeMicco,English,United States,https://m.media-amazon.com/images/M/MV5BNDU0MDY1OTQzOV5BMl5BanBnXkFtZTcwNzQ3ODI3MQ@@._V1_SX300.jpg,4.5,"$30,105,968"
tt0482606,The Strangers,2008,"Horror, Mystery, Thriller",Bryan Bertino,English,United States,https://m.media-amazon.com/images/M/MV5BMTkxODAyODMwNV5BMl5BanBnXkFtZTcwNzk5Nzk2MQ@@._V1_SX300.jpg,6.2,"$52,597,610"
tt0482629,The Ultimate Gift,2006,"Drama, Family, Romance",Michael O. Sajbel,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BYjQxZjMyOGItZDgxZS00NzkwLThjNjgtM2Q3YjdjZTQzNGZjXkEyXkFqcGde,7.3,"$3,438,735"
tt0483179,El telón de azúcar,2005,"Documentary, History",Camila Guzmán Urzúa,Spanish,France,https://m.media-amazon.com/images/M/MV5BZjI2ODc3M2YtODA5NS00ODRjLTk5NmUtYTdkNjdlZmYzMjhiXkEyXkFqcGde,7.4,$582
tt0483578,Love and Honor,2006,"Drama, History, Romance",Yôji Yamada,Japanese,Japan,https://m.media-amazon.com/images/M/MV5BNGYxNjlmMzYtYzE2YS00MDg1LWI4OWItMzg2YzI3OGM5ODIyXkEyXkFqcGde,7.7,"$60,910"
tt0483607,Doomsday,2008,"Action, Sci-Fi, Thriller",Neil Marshall,English,"United Kingdom, United States, South Africa, Germany",https://m.media-amazon.com/images/M/MV5BMTUwODU2NzE2OF5BMl5BanBnXkFtZTcwMTAwMDA2MQ@@._V1_SX300.jpg,5.9,"$11,008,770"
tt0483726,Man of the Year,2006,"Comedy, Drama, Romance",Barry Levinson,English,United States,https://m.media-amazon.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1_SX300.jpg,6.2,"$37,327,390"
tt0483756,Nobel Son,2007,"Comedy, Crime, Drama",Randall Miller,English,United States,https://m.media-amazon.com/images/M/MV5BODI4OTc2MDY1NF5BMl5BanBnXkFtZTcwNTM0NDIwMg@@._V1_SX300.jpg,6.2,"$540,382"
tt0483812,Stephanie Daley,2006,Drama,Hilary Brougher,English,United States,https://m.media-amazon.com/images/M/MV5BMjAzODI4OTU5N15BMl5BanBnXkFtZTcwMDE1OTY0MQ@@._V1_SX300.jpg,6.3,"$25,751"
tt0484111,The Good Night,2007,"Comedy, Drama, Fantasy",Jake Paltrow,"English, Italian","United Kingdom, Germany, United States",https://m.media-amazon.com/images/M/MV5BOWRhNDI5NzYtODY3Ni00NTFlLWIyYTEtNjA5NTZlYmI2MmY0XkEyXkFqcGde,5.8,"$22,441"
tt0484113,L'iceberg,2005,Comedy,"Dominique Abel, Fiona Gordon, Bruno Romy","French, Inuktitut",Belgium,https://m.media-amazon.com/images/M/MV5BNjAyNTE2NDE1NV5BMl5BanBnXkFtZTcwNzYyOTI1MQ@@._V1_SX300.jpg,6.7,"$19,789"
tt0484562,The Seeker: The Dark Is Rising,2007,"Adventure, Drama, Family",David L. Cunningham,English,United States,https://m.media-amazon.com/images/M/MV5BMTI4ODI5MzEwM15BMl5BanBnXkFtZTYwMTg4Njk3._V1_SX300.jpg,4.8,"$8,794,452"
tt0484740,Love in the Time of Cholera,2007,"Drama, Romance",Mike Newell,English,"United States, Mexico, United Kingdom",https://m.media-amazon.com/images/M/MV5BMTQ3OTE0OTM4N15BMl5BanBnXkFtZTcwNDg3OTI1MQ@@._V1_SX300.jpg,6.4,"$4,607,608"
tt0485046,State of Fear,2005,Documentary,Pamela Yates,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTM0ODk4MzI5NF5BMl5BanBnXkFtZTcwMjQ2MzYzMQ@@._V1_SX300.jpg,7.7,"$20,055"
tt0485149,Le secret de ma mère,2006,"Comedy, Drama, Musical",Ghyslaine Côté,French,Canada,https://m.media-amazon.com/images/M/MV5BY2M3ZTExY2ItZWRmYy00MWQyLWFkNDgtODZkOWY3NWY2ZTgxXkEyXkFqcGde,6.5,"$2,438,422"
tt0485185,Americanizing Shelley,2007,"Comedy, Drama, Romance",Lorraine Senna,English,United States,https://m.media-amazon.com/images/M/MV5BMTI0ODc3NTU5OV5BMl5BanBnXkFtZTcwODg4MjY0MQ@@._V1_SX300.jpg,4.6,"$128,024"
tt0485272,Salaam-E-Ishq,2007,"Comedy, Drama, Musical",Nikkhil Advani,Hindi,India,https://m.media-amazon.com/images/M/MV5BMTUxMTMxMTU0Nl5BMl5BanBnXkFtZTcwODAyNTA0MQ@@._V1_SX300.jpg,5.1,"$1,852,050"
tt0485522,Umrao Jaan,2006,"Drama, Romance",J.P. Dutta,"Urdu, Hindi",India,https://m.media-amazon.com/images/M/MV5BOGYxM2Y5ZDUtZGIxYi00NWEwLWI2OTEtZTYzMzc2NjM5YzBlXkEyXkFqcGde,5.5,"$485,000"
tt0485601,The Secret of Kells,2009,"Animation, Adventure, Family","Tomm Moore, Nora Twomey","English, Irish Gaelic","Ireland, Belgium, France, United Kingdom",https://m.media-amazon.com/images/M/MV5BMjEzMjEzNTIzOF5BMl5BanBnXkFtZTcwMTg2MjAyMw@@._V1_SX300.jpg,7.6,"$676,775"
tt0485851,The Air I Breathe,2007,"Crime, Drama, Thriller",Jieho Lee,"English, Spanish","United States, Mexico",https://m.media-amazon.com/images/M/MV5BMTgyMjgwNjkxOV5BMl5BanBnXkFtZTcwNDU2MzU1MQ@@._V1_SX300.jpg,6.8,"$25,775"
tt0485947,Mr. Nobody,2009,"Drama, Fantasy, Romance",Jaco Van Dormael,"English, Mohawk","Belgium, Germany, Canada, France, United Kingdom, Luxembourg, United States",https://m.media-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_SX300.jpg,7.8,"$3,622"
tt0485985,Red Tails,2012,"Action, Drama, History",Anthony Hemingway,"English, Italian, German",United States,https://m.media-amazon.com/images/M/MV5BNDQ5MTg2NzI4OF5BMl5BanBnXkFtZTcwMDM2NzQzNg@@._V1_SX300.jpg,5.9,"$49,876,377"
tt0486028,Thr3e,2006,"Horror, Mystery, Thriller",Robby Henson,English,"Poland, United States, United Kingdom",https://m.media-amazon.com/images/M/MV5BMTk2Njg3ODgxM15BMl5BanBnXkFtZTcwOTUyMTA0MQ@@._V1_SX300.jpg,5.0,"$1,008,849"
tt0486051,Wind Chill,2007,"Adventure, Drama, Horror",Gregory Jacobs,English,"United States, United Kingdom",https://m.media-amazon.com/images/M/MV5BMzc1Y2UyZDktN2RlYS00ZDc2LTg3NDgtNTUwODYwOWQ4OTcyXkEyXkFqcGde,5.8,"$36,804"
tt0486259,American Teen,2008,Documentary,Nanette Burstein,English,United States,https://m.media-amazon.com/images/M/MV5BMTc2ODc1ODk5Nl5BMl5BanBnXkFtZTcwNjQ3Mjg3MQ@@._V1_SX300.jpg,6.4,"$942,441"
tt0486321,Fly Me to the Moon 3D,2007,"Animation, Adventure, Family","Ben Stassen, Mimi Maynard",English,"Belgium, United States",https://m.media-amazon.com/images/M/MV5BMTc2NTA5MTA2Ml5BMl5BanBnXkFtZTcwMjU5ODQ3MQ@@._V1_SX300.jpg,4.5,"$13,816,982"
tt0486358,Jesus Camp,2006,Documentary,"Heidi Ewing, Rachel Grady",English,United States,https://m.media-amazon.com/images/M/MV5BMzEyZjJlMTQtNWVhZC00NTI3LTk2MmYtYmNjY2JjMDEwNGY3XkEyXkFqcGde,7.4,"$902,544"
tt0486551,Beerfest,2006,Comedy,Jay Chandrasekhar,"English, German",United States,https://m.media-amazon.com/images/M/MV5BMTI4NzYyMDE0OF5BMl5BanBnXkFtZTcwOTIzODczMw@@._V1_SX300.jpg,6.3,"$19,185,184"
tt0486572,The Dog Problem,2006,Comedy,Scott Caan,English,United States,https://m.media-amazon.com/images/M/MV5BNzcyMWI4NjktZTFjMi00ZTBlLTg1NGMtMjIyYjk3M2M4YzZlXkEyXkFqcGde,6.2,"$1,344"
tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,"Action, Adventure, Fantasy",Tim Story,"English, Japanese, Chinese, Arabic","United States, Germany, United Kingdom, Hong Kong",https://m.media-amazon.com/images/M/MV5BODA4YTc5N2QtNzQyYS00ZDUzLWI3M2UtZWI2OWVhOGZlN2MxXkEyXkFqcGde,5.6,"$131,921,738"
tt0486578,First Sunday,2008,"Comedy, Crime, Drama",David E. Talbert,English,United States,https://m.media-amazon.com/images/M/MV5BMjE4MTYzMTMxMl5BMl5BanBnXkFtZTYwNzc0Nzc4._V1_SX300.jpg,4.6,"$37,931,869"
tt0486583,Fred Claus,2007,"Comedy, Family, Fantasy",David Dobkin,English,United States,https://m.media-amazon.com/images/M/MV5BMTY0NDEwNzc0N15BMl5BanBnXkFtZTcwNjgxNzUzMw@@._V1_SX300.jpg,5.6,"$72,006,777"
tt0486585,Fuck,2005,Documentary,Steve Anderson,English,United States,https://m.media-amazon.com/images/M/MV5BMTI1MDA0MjU4M15BMl5BanBnXkFtZTcwNDA2MjA0MQ@@._V1_SX300.jpg,7.0,"$22,359"
tt0486615,London Dreams,2009,"Drama, Music",Vipul Amrutlal Shah,Hindi,"India, United Kingdom",https://m.media-amazon.com/images/M/MV5BMTg4Nzk3NDU5M15BMl5BanBnXkFtZTcwMTM0MDY5Mg@@._V1_SX300.jpg,5.3,"$300,293"
tt0486655,Stardust,2007,"Adventure, Family, Fantasy",Matthew Vaughn,English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_SX300.jpg,7.6,"$38,634,938"
tt0486674,What Just Happened,2008,"Comedy, Drama",Barry Levinson,"English, Hebrew, French",United States,https://m.media-amazon.com/images/M/MV5BNTEyMDg3ODAwNl5BMl5BanBnXkFtZTcwMzM3MTc3MQ@@._V1_SX300.jpg,5.6,"$1,090,947"
tt0486751,Chacun sa nuit,2006,Drama,"Pascal Arnold, Jean-Marc Barr",French,"France, Denmark",https://m.media-amazon.com/images/M/MV5BOTU3NDUxNjkyOF5BMl5BanBnXkFtZTcwNjQxNDgzMg@@._V1_SX300.jpg,5.8,"$18,435"
tt0486822,Disturbia,2007,"Crime, Drama, Mystery",D.J. Caruso,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTMyNTIxOTQ3M15BMl5BanBnXkFtZTcwMjU2NzAzMw@@._V1_SX300.jpg,6.8,"$80,209,692"
tt0486946,Wild Hogs,2007,"Action, Adventure, Comedy",Walt Becker,English,United States,https://m.media-amazon.com/images/M/MV5BZWZlMzQ5NmItNjBmMS00NDgyLThiNDYtZWU2MzA3YjZmOGU5XkEyXkFqcGde,5.8,"$168,273,550"
tt0487092,Who the #$&% Is Jackson Pollock?,2006,Documentary,Harry Morgan Moses,English,United States,https://m.media-amazon.com/images/M/MV5BMTcyMTQ1Mzk1OV5BMl5BanBnXkFtZTcwMDM3OTY0MQ@@._V1_SX300.jpg,7.0,"$13,710"
tt0487156,In Her Line of Fire,2006,"Action, Drama",Brian Trenchard-Smith,English,"Germany, United States",https://m.media-amazon.com/images/M/MV5BMTcwMTE3MjUzOV5BMl5BanBnXkFtZTcwNjczMjYzMQ@@._V1_SX300.jpg,3.8,$884
tt0487195,Bonneville,2006,"Comedy, Drama",Christopher N. Rowley,English,United States,https://m.media-amazon.com/images/M/MV5BMzI4NDM0NDk5N15BMl5BanBnXkFtZTcwNDMyMzU1MQ@@._V1_SX300.jpg,6.1,"$488,393"
tt0487273,The Witnesses,2007,"Drama, Romance",André Téchiné,"French, English",France,https://m.media-amazon.com/images/M/MV5BMjM1ODEzNGYtZTIzMS00ZmU5LWI5N2ItNjM5ZTNhNTNjNGE4XkEyXkFqcGde,6.9,"$78,440"
tt0487419,The Secret of the Grain,2007,Drama,Abdellatif Kechiche,"French, Arabic, Russian",France,https://m.media-amazon.com/images/M/MV5BYmE0OTQ3NTktZTcyNy00YzZhLWI3MTYtOTE5YmQ3YThjM2IzXkEyXkFqcGde,7.4,"$86,356"
tt0487485,Retour en Normandie,2007,Documentary,Nicolas Philibert,French,France,https://m.media-amazon.com/images/M/MV5BMjBkNGJhNmEtYjRjYy00OWU5LTg5ZTYtMjBjN2QzNGRiYmZhXkEyXkFqcGde,6.5,$503
tt0487503,The Page Turner,2006,"Drama, Music, Thriller",Denis Dercourt,French,France,https://m.media-amazon.com/images/M/MV5BOWIyMDhkYWYtMzZmOC00NGEwLWI1ZmUtMTdjODg1NGE1M2M5XkEyXkFqcGde,7.0,"$209,659"
tt0488120,Fracture,2007,"Crime, Drama, Thriller",Gregory Hoblit,English,"United States, Germany",https://m.media-amazon.com/images/M/MV5BMzIzNjQyMzkwM15BMl5BanBnXkFtZTcwOTg5ODQ0MQ@@._V1_SX300.jpg,7.2,"$39,015,018"
tt0488414,Omkara,2006,"Action, Crime, Drama",Vishal Bhardwaj,Hindi,India,https://m.media-amazon.com/images/M/MV5BY2NmNjlhYzQtMWU5MS00YTVmLWIyOWEtOGFmY2ZjMjY2ZGRkXkEyXkFqcGde,8.1,"$1,244,576"
tt0488478,12,2007,"Crime, Drama, Thriller",Nikita Mikhalkov,"Russian, Chechen",Russia,https://m.media-amazon.com/images/M/MV5BNzA4OTM1MDk4MF5BMl5BanBnXkFtZTcwNzM5Mjc1MQ@@._V1_SX300.jpg,7.6,"$125,120"
tt0488508,Arctic Tale,2007,"Documentary, Family","Adam Ravetch, Sarah Robertson",English,"United States, Antarctica",https://m.media-amazon.com/images/M/MV5BMTQ5MzM5NzM3OV5BMl5BanBnXkFtZTcwMTIxNTk0MQ@@._V1_SX300.jpg,6.9,"$833,532"
tt0488535,Expired,2007,"Comedy, Drama, Romance",Cecilia Miniucchi,English,United States,https://m.media-amazon.com/images/M/MV5BMTU4MDIwOTM5Nl5BMl5BanBnXkFtZTcwMTAzNzc5MQ@@._V1_SX300.jpg,6.1,"$29,796"
tt0488604,The Oxford Murders,2008,"Crime, Mystery, Thriller",Álex de la Iglesia,English,"Spain, United Kingdom, France",https://m.media-amazon.com/images/M/MV5BMTUzMjY5NDA3OF5BMl5BanBnXkFtZTcwMDEwODE3Mw@@._V1_SX300.jpg,6.1,"$4,803"
tt0488658,Unaccompanied Minors,2006,"Adventure, Comedy, Family",Paul Feig,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTk4MDY2NDYwOV5BMl5BanBnXkFtZTcwNDc5OTYzMQ@@._V1_SX300.jpg,5.4,"$16,655,224"
tt0488906,Zinda,2006,"Action, Drama, Mystery",Sanjay Gupta,"Hindi, English, Thai",India,https://m.media-amazon.com/images/M/MV5BMmEzNzQ0ZGUtZWY0ZS00MmI1LWIzN2UtNmE5M2U5ODk3YzNlXkEyXkFqcGde,4.9,"$332,491"
tt0488953,Awesome; I Fuckin' Shot That!,2006,"Documentary, Music",Adam Yauch,English,United States,https://m.media-amazon.com/images/M/MV5BMTg5OTE2MDc4NV5BMl5BanBnXkFtZTcwMDYwOTgzMQ@@._V1_SX300.jpg,7.5,"$162,538"
tt0488988,Chapter 27,2007,"Biography, Crime, Drama",J.P. Schaefer,English,"Canada, United States",https://m.media-amazon.com/images/M/MV5BMzY0YmRhZDYtN2U3NS00ZTczLTg3MTQtZjYxNzQwOTdiZGM3XkEyXkFqcGde,5.7,"$56,215"
tt0489037,Who Killed the Electric Car?,2006,Documentary,Chris Paine,English,United States,https://m.media-amazon.com/images/M/MV5BMTc1MTM0MTA2N15BMl5BanBnXkFtZTcwMTk1OTIzMQ@@._V1_SX300.jpg,7.6,"$1,678,874"
tt0489049,Fanboys,2009,"Adventure, Comedy, Crime",Kyle Newman,English,United States,https://m.media-amazon.com/images/M/MV5BMTI2MDM0NTY5OF5BMl5BanBnXkFtZTcwODMxMzIwMg@@._V1_SX300.jpg,6.6,"$688,529"
tt0489099,Jumper,2008,"Action, Adventure, Sci-Fi",Doug Liman,"English, Italian, Japanese, Mandarin","United States, Canada",https://m.media-amazon.com/images/M/MV5BMjEwOTkyOTI3M15BMl5BanBnXkFtZTcwNTQxMjU1MQ@@._V1_SX300.jpg,6.1,"$80,172,128"
tt0489212,The Living Wake,2007,Comedy,Sol Tryon,English,United States,https://m.media-amazon.com/images/M/MV5BMjI0NTU2NjY1NF5BMl5BanBnXkFtZTcwMzI5NjM2Mw@@._V1_SX300.jpg,6.3,"$12,232"
tt0489235,My Name Is Bruce,2007,"Comedy, Fantasy, Horror",Bruce Campbell,English,United States,https://m.media-amazon.com/images/M/MV5BMTQxMDg2Nzk2Nl5BMl5BanBnXkFtZTcwNDg4NjI5MQ@@._V1_SX300.jpg,6.2,"$173,066"
tt0489237,The Nanny Diaries,2007,"Comedy, Drama, Romance","Shari Springer Berman, Robert Pulcini","English, French, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTkxMjU5MTY0Ml5BMl5BanBnXkFtZTcwNzU4NjU0MQ@@._V1_SX300.jpg,6.2,"$25,930,652"
tt0489244,Night of the Living Dead 3D,2006,Horror,Jeff Broadstreet,English,United States,https://m.media-amazon.com/images/M/MV5BMTgxNTE0Njg1OV5BMl5BanBnXkFtZTcwODMyMzQzMQ@@._V1_SX300.jpg,3.1,"$271,000"
tt0489247,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,"Documentary, Sport","Paul Crowder, John Dower",English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BNzAwMjYyNjEyN15BMl5BanBnXkFtZTcwNTIxNjMzMQ@@._V1_SX300.jpg,7.3,"$144,601"
tt0489270,Saw III,2006,"Crime, Horror, Mystery",Darren Lynn Bousman,English,"Canada, United States",https://m.media-amazon.com/images/M/MV5BMTI5MjkzMDkzNF5BMl5BanBnXkFtZTcwMDg2NTUzMQ@@._V1_SX300.jpg,6.2,"$80,238,724"
tt0489281,Stop-Loss,2008,"Drama, War",Kimberly Peirce,English,United States,https://m.media-amazon.com/images/M/MV5BMjAyNTI1NDg1MV5BMl5BanBnXkFtZTcwNzE2NTg1MQ@@._V1_SX300.jpg,6.4,"$10,915,744"
tt0489282,Strange Wilderness,2008,"Adventure, Comedy",Fred Wolf,English,United States,https://m.media-amazon.com/images/M/MV5BMTI1MTI1OTUxNl5BMl5BanBnXkFtZTcwMDQzMjU1MQ@@._V1_SX300.jpg,5.3,"$6,575,282"
tt0489327,Venus,2006,"Comedy, Drama, Romance",Roger Michell,English,United Kingdom,https://m.media-amazon.com/images/M/MV5BMTQ1ODQ4MDg0OV5BMl5BanBnXkFtZTcwOTk5NDQ0MQ@@._V1_SX300.jpg,7.1,"$3,347,411"
tt0489560,Shaadi Se Pehle,2006,"Comedy, Musical, Romance",Satish Kaushik,Hindi,India,https://m.media-amazon.com/images/M/MV5BNWI2YzUxM2UtZTJhYS00YTQwLThmZGEtMjJjYjBlNzYxYjY1XkEyXkFqcGde,4.1,"$111,678"
tt0489682,Conversations with God,2006,"Adventure, Drama",Stephen Deutsch,English,United States,https://m.media-amazon.com/images/M/MV5BMTg4MjMyMzgyM15BMl5BanBnXkFtZTcwNjAyMTkzMQ@@._V1_SX300.jpg,6.6,"$425,045"
tt0489707,Forgiving Dr. Mengele,2006,Documentary,"Bob Hercules, Cheri Pugh",English,United States,https://m.media-amazon.com/images/M/MV5BMjA2MTg2NzYwMV5BMl5BanBnXkFtZTcwMDk2MDg0MQ@@._V1_SX300.jpg,6.9,"$10,403"
tt0490075,Aftermath,2013,"Comedy, Crime, Thriller",Thomas Farone,English,United States,https://m.media-amazon.com/images/M/MV5BMTYwMTMwNTIyNF5BMl5BanBnXkFtZTgwMDAyMTExMzE@._V1_SX300.jpg,5.0,"$3,451"
tt0490079,Aristide and the Endless Revolution,2005,Documentary,Nicolas Rossier,"English, French","United States, Switzerland",https://m.media-amazon.com/images/M/MV5BMDM4YWE2MjktMjk1Yi00ZjhhLWFjYmMtYmI3NTc2MDQwYTg0XkEyXkFqcGde,8.0,"$6,998"
tt0490084,Because I Said So,2007,"Comedy, Romance",Michael Lehmann,"English, Mandarin, Italian",United States,https://m.media-amazon.com/images/M/MV5BMjAyNjU4NTMzNl5BMl5BanBnXkFtZTcwNzk3NzI0MQ@@._V1_SX300.jpg,5.7,"$42,674,040"
tt0490166,London to Brighton,2006,"Crime, Drama, Thriller",Paul Andrew Williams,English,United Kingdom,https://m.media-amazon.com/images/M/MV5BZjMwNmEzMTQtYzNiOS00MTc4LTk0NGMtOTkxYzY0YzI3NTRhXkEyXkFqcGde,6.9,"$6,700"
tt0490181,Mutant Chronicles,2008,"Action, Adventure, Mystery",Simon Hunter,English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BMTEzMTQ4MjQ1ODFeQTJeQWpwZ15BbWU4MDU4MTUyNTEx._V1_SX300.jpg,5.2,"$6,820"
tt0490196,Phat Girlz,2006,Comedy,Nnegest Likké,English,United States,https://m.media-amazon.com/images/M/MV5BNTQxMDA1MmQtZTJjMy00M2Q3LThjMjAtMjUwNzBkMDg3YzFiXkEyXkFqcGde,3.3,"$7,061,128"
tt0490204,Reign Over Me,2007,Drama,Mike Binder,English,United States,https://m.media-amazon.com/images/M/MV5BOTYyMTExNTgwNF5BMl5BanBnXkFtZTcwMDY4MTEzMw@@._V1_SX300.jpg,7.4,"$19,661,987"
tt0490210,Sarkar Raj,2008,"Action, Crime, Drama",Ram Gopal Varma,Hindi,India,https://m.media-amazon.com/images/M/MV5BYjRmNzI1MzAtYmI0NS00NmRmLTk0Y2ItYWRjMDY2ZmMxNzQ2XkEyXkFqcGde,6.8,"$1,009,065"
tt0490215,Silence,2016,"Drama, History",Martin Scorsese,"English, Japanese, Latin","United States, United Kingdom, Taiwan, Japan, Mexico, Italy",https://m.media-amazon.com/images/M/MV5BMjY3OTk0NjA2NV5BMl5BanBnXkFtZTgwNTg3Mjc2MDI@._V1_SX300.jpg,7.2,"$7,100,177"
tt0490234,A Secret,2007,"Drama, War",Claude Miller,"French, Yiddish, German, Hebrew",France,https://m.media-amazon.com/images/M/MV5BNmMzZTk0MjctYjJmZC00YmJjLWFjYmYtYjBjOGQ4ODcyZTliXkEyXkFqcGde,6.8,"$623,558"
tt0490579,Dedication,2007,"Comedy, Drama, Romance",Justin Theroux,English,United States,https://m.media-amazon.com/images/M/MV5BMTM3MjA1NDE2Ml5BMl5BanBnXkFtZTcwNTI4ODA1MQ@@._V1_SX300.jpg,6.7,"$92,853"
tt0491152,Something Borrowed,2011,"Comedy, Drama, Romance",Luke Greenfield,English,United States,https://m.media-amazon.com/images/M/MV5BNzczNzMzODk0Nl5BMl5BanBnXkFtZTcwMjgwMjI0NA@@._V1_SX300.jpg,5.9,"$39,046,489"
tt0491162,Spiral,2007,"Drama, Thriller","Adam Green, Joel David Moore",English,United States,https://m.media-amazon.com/images/M/MV5BNTA4MzA3YmEtZmU2Yy00OTdhLThhMWQtNjgzYjE1MTVlYTgxXkEyXkFqcGde,6.4,"$3,072"
tt0491175,Suburbicon,2017,"Comedy, Crime, Drama",George Clooney,English,"United Kingdom, United States, China",https://m.media-amazon.com/images/M/MV5BMDE2MzMxNzQtYzVkYi00MmZmLThhZDgtMDdjZWRiNWI3ZWRjXkEyXkFqcGde,5.7,"$5,775,178"
tt0491203,Tulip Fever,2017,"Drama, History, Romance",Justin Chadwick,English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BZDY3MTAyNmEtZDY1Yi00NGY5LTg1ZDctNDQ2N2FlMmRlYWU0XkEyXkFqcGde,6.2,"$2,455,635"
tt0491244,Election 2,2006,"Crime, Drama, Thriller",Johnnie To,"Mandarin, Cantonese",Hong Kong,https://m.media-amazon.com/images/M/MV5BNzEyZmNkODYtMDI5MS00OGQwLWI0NDUtOWNlOThiNzViZTY0XkEyXkFqcGde,7.4,"$55,758"
tt0491691,Sacred Stage: The Mariinsky Theater,2005,Documentary,Joshua Waletzky,English,United States,https://m.media-amazon.com/images/M/MV5BMzI2MDk4ODA0N15BMl5BanBnXkFtZTgwMzA4MDA2MDE@._V1_SX300.jpg,8.8,"$4,410"
tt0491747,Away from Her,2006,Drama,Sarah Polley,English,"Canada, United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BMjExMzgyOTUyNF5BMl5BanBnXkFtZTcwNTUzMDg0MQ@@._V1_SX300.jpg,7.5,"$4,571,521"
tt0491877,'Tis Autumn: The Search for Jackie Paris,2006,Documentary,Raymond De Felitta,English,United States,https://m.media-amazon.com/images/M/MV5BMTI2NDY2NDkyNV5BMl5BanBnXkFtZTcwNzM2Mjc1Mg@@._V1_SX300.jpg,7.1,"$1,476"
tt0492044,The Haunting in Connecticut,2009,"Drama, Horror, Mystery",Peter Cornwell,English,"United States, Canada, United Kingdom",https://m.media-amazon.com/images/M/MV5BMjE0NDU1NzY0OV5BMl5BanBnXkFtZTcwOTY4NTczMg@@._V1_SX300.jpg,5.9,"$55,389,516"
tt0492389,Furry Vengeance,2010,"Comedy, Family",Roger Kumble,English,"United Kingdom, United States, United Arab Emirates, Germany",https://m.media-amazon.com/images/M/MV5BMjM5Mzg5NjA0Nl5BMl5BanBnXkFtZTcwMjg3MDEyMw@@._V1_SX300.jpg,3.8,"$17,630,465"
tt0492447,Black Gold,2006,Documentary,"Marc J. Francis, Nick Francis","Amharic, Italian, English","United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BMjc3Mjc4MDEtNWNlNS00Njg1LTkwZjItMzA0YTNmODg1MTg0XkEyXkFqcGde,7.2,"$93,477"
tt0492463,In Between Days,2006,Drama,So Yong Kim,"Korean, English","Canada, South Korea, United States",https://m.media-amazon.com/images/M/MV5BMjM0NjcyOTc5OF5BMl5BanBnXkFtZTgwNjA5OTkwMzE@._V1_SX300.jpg,6.4,"$23,465"
tt0492464,En el hoyo,2006,Documentary,Juan Carlos Rulfo,Spanish,Mexico,https://m.media-amazon.com/images/M/MV5BMTg1MDA3MjQwMl5BMl5BanBnXkFtZTgwNjA4MDA2MDE@._V1_SX300.jpg,7.2,"$10,433"
tt0492466,Iraq in Fragments,2006,"Documentary, War",James Longley,"Kurdish, Arabic",United States,https://m.media-amazon.com/images/M/MV5BMTM0ODUxNjQzOF5BMl5BanBnXkFtZTcwNDE5MTkzMQ@@._V1_SX300.jpg,7.2,"$204,462"
tt0492481,Puccini for Beginners,2006,"Comedy, Romance",Maria Maggenti,English,United States,https://m.media-amazon.com/images/M/MV5BMjE5NzQyNDEwNF5BMl5BanBnXkFtZTcwNTYxNDI0MQ@@._V1_SX300.jpg,6.0,"$89,464"
tt0492486,Shrooms,2007,"Comedy, Horror, Mystery",Paddy Breathnach,English,"Ireland, United Kingdom, Denmark",https://m.media-amazon.com/images/M/MV5BOTQ3NGZhNjktMDNhOS00YzJiLWI1YjAtMDI5MzY1NzUxOGFiXkEyXkFqcGde,4.7,"$2,863"
tt0492488,So Much So Fast,2006,Documentary,"Steven Ascher, Jeanne Jordan",English,United States,https://m.media-amazon.com/images/M/MV5BMjA0MDE1MTI1MF5BMl5BanBnXkFtZTcwOTc1MDkzMQ@@._V1_SX300.jpg,7.5,"$21,525"
